	Unnamed: 0	cote	article_id	chapitre	revue_annee	page	article_description	article_section
16267	40186	90156x1904x82	AMN-1904-346	La mécanothérapie et les blessés de la marine, par le Dr G. Bonain	1904	346	 / Historique	article
16273	40200	90156x1904x82	AMN-1904-360	Note sur l'emploi de la stovaïne en art dentaire, par le Dr Gauran	1904	360		article
16274	40203	90156x1904x82	AMN-1904-363	Le territoire de Quang-Tchéou-Wan, par le Dr Cazamian, 	1904	363		article
16282	40231	90156x1904x82	AMN-1904-391	Action pathogène des parasites de l'intestin : appendicite, fièvre typhoïde, dysenterie, par le Dr Jules Guiart, 	1904	391	 / Bibliographie. / Précis des accidents du travail (médecine légale jurisprudence), par Gustave Ollive, ... et Henri Le Meignen, ... ; avec la collaboration (pour la partie ophtalmologique) du Dr E. Aubineau, ... Préface de MM. Brouardel, Benoit et Constant - F. R. de Rudeval, éditeur, rue Antoine-Dubois, 4, Paris-VIe, 1905	article
16287	40236	90156x1904x82	AMN-1904-396	Variétés. / Conditons dans lesquelles les marins et militaires, etc., pourront sortir des hôpitaux maritimes avant complète guérison	1904	396		article
16288	40237	90156x1904x82	AMN-1904-397	Variétés. Conditons dans lesquelles les marins et militaires, etc., pourront sortir des hôpitaux maritimes avant complète guérison. [C. Pelletan.]. / Service des médecins et pharmaciens de 3e classe à l'école d'application. [C. Pelletan.]	1904	397		article
16290	40241	90156x1904x82	AMN-1904-401	Réservoirs d'eau métalliques et leur cimentage à bord des navires de guerre, par le Dr A. Valence, 	1904	401		article
16292	40296	90156x1904x82	AMN-1904-456	Un cas de lèpre observé à l'hôpital maritime de Brest, par le Dr Thémoin, 	1904	456	 / Antécédents héréditaires. / Antécédents personnels	article
16293	40299	90156x1904x82	AMN-1904-459	Un cas de lèpre observé à l'hôpital maritime de Brest, par le Dr Thémoin	1904	459	 Antécédents personnels. / Habitus extérieur	article
16297	40307	90156x1904x82	AMN-1904-467	Les moules et la fièvre typhoïde, par le Dr Pungier, 	1904	467	 / Note médicale sur une expédition militaire dans l'intérieur de l'île de Céram, par le Dr J.-B. van Leent, ..	article
16298	40314	90156x1904x82	AMN-1904-474	Note médicale sur une expédition militaire dans l'intérieur de l'île de Céram, par le Dr J.-B. van Leent, 	1904	474	 / Bibliographie. / Un traitement curatif de la tuberculose pulmonaire, par le Dr Arthuis, ... A. Maloine, libraire-éditeur, rue de l'École-de-Médecine, Paris, 1905. [A. D.]. / Le traitement de la surdité, prophylaxie et hygiène, par le Dr Chavanne, ... Librairie J.-B. Baillère et fils, rue Hautefeuille, 19, Paris, 1905	article
16304	40325	90156x1905x83	AMN-1905-5	Étude sur le développement des apprentis à l'entrée et à la sortie de l'école des ouvriers mécaniciens de la marine, par le Dr Lacarrière, 	1905	5		article
16313	40360	90156x1905x83	AMN-1905-38	Hôpital maritime de Lorient. Péritonite suppurée consécutive à une perforation de l'intestin grêle de cause indéterminée. - Laparotomie et suture après 52 heures. - Guérison. Par les docteurs F. Michel, 	1905	38	, et Defressine, ... / Les contre-torpilleurs de l'escadre de la Méditerranée en 1904, par le Dr Duval,..	article
16314	40361	90156x1905x83	AMN-1905-39	Les contre-torpilleurs de l'escadre de la Méditerranée en 1904, par le Dr Duval,	1905	39	 / Poste d'équipage. / Première donnée. / Deuxième donnée	article
16320	40369	90156x1905x83	AMN-1905-47	La station locale du Congo Français et du Gabon, par M. le Dr Duville,	1905	47	 / 1. Itinéraire de l'Alcyon	article
16338	40403	90156x1905x83	AMN-1905-81	Service de santé à bord, en temps de guerre, par le Dr Valence,	1905	81	 / Poste du médecin	article
16352	40445	90156x1905x83	AMN-1905-123	Production, conservation et distribution de l'eau douce à bord du croiseur italien Varèse, par le Dr C.-M. Belli, 	1905	123	 Traduit de l'italien par le Dr G. Varenne, ..	article
16356	40464	90156x1905x83	AMN-1905-142	Variétés. / Départ des Islandais et des Terres-Neuvas. / Prix Blache. / Traitement de la fièvre typhoïde par le pyramidon	1905	142		article
16358	40483	90156x1905x83	AMN-1905-161	Premiers secours aux blessés dans un combat maritime, par le Dr John Cropper Wise,	1905	161		article
16359	40493	90156x1905x83	AMN-1905-171	L'électricité médicale dans la marine, par le Dr Albert Titi,	1905	171		article
16361	40504	90156x1905x83	AMN-1905-182	Influence de l'hygiène et de la nourriture sur le développement du scorbut à bord des bâtiments pêcheurs de Terre-Neuve, par le Dr Lucas,	1905	182	 / Curieux effet de caléfaction ; un cas de brûlure de l'oeil, par le Dr A. Lafolie,..	article
16362	40505	90156x1905x83	AMN-1905-183	Curieux effet de caléfaction ; un cas de brûlure de l'oeil, par le Dr A. Lafolie,	1905	183	 / État de l'oeil blessé	article
16363	40507	90156x1905x83	AMN-1905-185	Les secours aux blessés dans les guerres maritimes	1905	185		article
16364	40511	90156x1905x83	AMN-1905-189	Les secours aux blessés dans les guerres maritimes. / I. Rôle du bâtiment de secours officiel	1905	189		article
16365	40514	90156x1905x83	AMN-1905-192	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. / Double rôle du bâtiment de secours officiel	1905	192		article
16366	40515	90156x1905x83	AMN-1905-193	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. / A. Rôle du bâtiment sauveteur	1905	193		article
16367	40516	90156x1905x83	AMN-1905-194	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. / Différentes phases de son rôle. / a. Avant le combat	1905	194		article
16368	40518	90156x1905x83	AMN-1905-196	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Différentes phases de son rôle. a. Avant le combat. / b. Pendant le combat	1905	196		article
16369	40521	90156x1905x83	AMN-1905-199	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Différentes phases de son rôle. b. Pendant le combat. / Division du champ de bataille en secteurs	1905	199		article
16370	40522	90156x1905x83	AMN-1905-200	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Division du champ de bataille en secteurs. / Initiative personnelle du sauveteur	1905	200		article
16371	40524	90156x1905x83	AMN-1905-202	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Initiative personnelle du sauveteur. / c. Après le combat. / Importance immense de la rapidité d'exécution, c'est-à-dire de la vitesse	1905	202		article
16372	40526	90156x1905x83	AMN-1905-204	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Importance immense de la rapidité d'exécution, c'est-à-dire de la vitesse. / Des moyens de sauvetage qui s'appliquent à chaque cas	1905	204		article
16373	40527	90156x1905x83	AMN-1905-205	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Des moyens de sauvetage qui s'appliquent à chaque cas. / Sauvetage des naufragés qui sont sur une épave. / a. Blessés	1905	205		article
16374	40528	90156x1905x83	AMN-1905-206	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Sauvetage des naufragés qui sont sur une épave. a. Blessés. / b. Valides. / Sauvetage des hommes qui sont à la mer. / Appareils de sauvetage	1905	206		article
16375	40529	90156x1905x83	AMN-1905-207	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Appareils de sauvetage. / Bouée de sauvetage	1905	207		article
16376	40530	90156x1905x83	AMN-1905-208	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. / Radeaux et bateaux	1905	208		article
16377	40533	90156x1905x83	AMN-1905-211	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Radeaux et bateaux. / Rôle des embarcations des navires de guerre dans les sauvetages	1905	211		article
16378	40534	90156x1905x83	AMN-1905-212	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. A. Rôle du bâtiment sauveteur. Rôle des embarcations des navires de guerre dans les sauvetages. / B. Rôle des bâtiments hospitaliers officiels. / I. L'escadre vaincue est poursuivie par l'escadre victorieuse qui est encore assez valide pour lui donner la chasse et pour en détruire les éléments dispersés	1905	212		article
16379	40536	90156x1905x83	AMN-1905-214	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. B. Rôle des bâtiments hospitaliers officiels. I. L'escadre vaincue est poursuivie par l'escadre victorieuse qui est encore assez valide pour lui donner la chasse et pour en détruire les éléments dispersés. / II. L'escadre victorieuse a trop souffert pour donner la chasse à l'escadre la plus éprouvée ; elle reste maîtresse du champ de bataille, mais ne la poursuit pas. / III. Les deux escadres ont tellement souffert que les éléments en sont épars et disloqués. Les bâtiments de secours, d'où qu'ils viennent, peuvent être extrêmement utiles aux uns comme aux autres. / IV	1905	214		article
16380	40537	90156x1905x83	AMN-1905-215	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. B. Rôle des bâtiments hospitaliers officiels. IV. / Transbordements	1905	215		article
16381	40538	90156x1905x83	AMN-1905-216	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. B. Rôle des bâtiments hospitaliers officiels. Transbordements. / a. Un blessé ne peut être transbordé que s'il a un pansement	1905	216		article
16382	40540	90156x1905x83	AMN-1905-218	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. B. Rôle des bâtiments hospitaliers officiels. Transbordements. a. Un blessé ne peut être transbordé que s'il a un pansement. / b. Le transbordement n'est que l'un des modes d'application des moyens de transport	1905	218		article
16383	40543	90156x1905x83	AMN-1905-221	Les secours aux blessés dans les guerres maritimes. I. Rôle du bâtiment de secours officiel. Double rôle du bâtiment de secours officiel. B. Rôle des bâtiments hospitaliers officiels. Transbordements. b. Le transbordement n'est que l'un des modes d'application des moyens de transport / II. Rôle des sociétés de secours dans les guerres maritimes, dans leurs rapports avec les secours officiels	1905	221		article
16384	40546	90156x1905x83	AMN-1905-224	Les secours aux blessés dans les guerres maritimes. II. Rôle des sociétés de secours dans les guerres maritimes, dans leurs rapports avec les secours officiels. / A. Ambulance maritime des dames de Trieste et de l'Istrie	1905	224		article
16385	40547	90156x1905x83	AMN-1905-225	Les secours aux blessés dans les guerres maritimes. II. Rôle des sociétés de secours dans les guerres maritimes, dans leurs rapports avec les secours officiels. A. Ambulance maritime des dames de Trieste et de l'Istrie. / L'administration. / Le bâtiment	1905	225		article
16386	40548	90156x1905x83	AMN-1905-226	Les secours aux blessés dans les guerres maritimes. II. Rôle des sociétés de secours dans les guerres maritimes, dans leurs rapports avec les secours officiels. A. Ambulance maritime des dames de Trieste et de l'Istrie. Le bâtiment. / B. Croix-Rouge japonaise	1905	226		article
16390	40557	90156x1905x83	AMN-1905-235	Variétés. Mise en service de l'hôpital de Sidi-Abdallah. [Bernard, Gaston Thomson.]. / Demande de renseignements concernant la tuberculose	1905	235		article
16391	40558	90156x1905x83	AMN-1905-236	Variétés. Demande de renseignements concernant la tuberculose. [Bernard.]. / Autorisation de prendre part aux travaux des congrès coloniaux français. [Gaston Thomson.]. / Délivrance du baume du Dr Baissade aux navires de plus de 150 hommes	1905	236		article
16392	40559	90156x1905x83	AMN-1905-237	Variétés. Délivrance du baume du Dr Baissade aux navires de plus de 150 hommes. [Gaston Thomson.]. / Avantages concédés au personnel de la marine par la société des eaux minérales de Châtel-Guyon. [Bernard.]	1905	237		article
16394	40563	90156x1905x83	AMN-1905-241	Hôpital maritime de Lorient. / Deux cas opérés d'occlusion intestinale aiguë, l'un par diverticule de Meckel et l'autre par brides mésentériques congénitales, par le Dr Michel, 	1905	241	 et le Dr Defressine, ... / 1° Occlusion intestinale par diverticule de Meckel	article
16395	40565	90156x1905x83	AMN-1905-243	Hôpital maritime de Lorient. Deux cas opérés d'occlusion intestinale aiguë, l'un par diverticule de Meckel et l'autre par brides mésentériques congénitales, par le Dr Michel, 	1905	243	 et le Dr Defressine, ... / 2° Occlusion intestinale par brides mésentériques congénitales	article
16397	40574	90156x1905x83	AMN-1905-252	La tumeur bilatérale du nez des pays tropicaux, par le Dr Friedrichsen, à Zanzibar (Est de l'Afrique), traduit de l'allemand, par le Dr Souls,	1905	252	 / Âge auquel commence la maladie	article
16406	40591	90156x1905x83	AMN-1905-269	Les secours aux blessés dans les guerres maritimes. (Suite.). C. Secours aux blessés de l'Amérique (États-Unis). / D. Secours aux blessés de l'Allemagne. (Secours officiels et secours civils). / a	1905	269		article
16407	40592	90156x1905x83	AMN-1905-270	Les secours aux blessés dans les guerres maritimes. (Suite.). D. Secours aux blessés de l'Allemagne. (Secours officiels et secours civils). a. / Personnel. / b. Le Géra	1905	270		article
16408	40593	90156x1905x83	AMN-1905-271	Les secours aux blessés dans les guerres maritimes. (Suite.). D. Secours aux blessés de l'Allemagne. (Secours officiels et secours civils). b. Le Géra. / Personnel. / c. Le Savoia	1905	271		article
16409	40594	90156x1905x83	AMN-1905-272	Les secours aux blessés dans les guerres maritimes. (Suite.). D. Secours aux blessés de l'Allemagne. (Secours officiels et secours civils). c. Le Savoia. / E. Sociétés françaises de secours aux blessés	1905	272		article
16410	40595	90156x1905x83	AMN-1905-273	Les secours aux blessés dans les guerres maritimes. (Suite.). E. Sociétés françaises de secours aux blessés. / a. Société de secours aux blessés des armées de terre et de mer	1905	273		article
16411	40597	90156x1905x83	AMN-1905-275	Les secours aux blessés dans les guerres maritimes. (Suite.). E. Sociétés françaises de secours aux blessés. a. Société de secours aux blessés des armées de terre et de mer. / b. Société de l'Union des Femmes de France	1905	275		article
16412	40599	90156x1905x83	AMN-1905-277	Les secours aux blessés dans les guerres maritimes. (Suite.). E. Sociétés françaises de secours aux blessés. b. Société de l'Union des Femmes de France. / F. Rôle spécial des Sociétés dans l'organisation des secours maritimes. / a. Secours maritimes le long des côtes	1905	277		article
16413	40602	90156x1905x83	AMN-1905-280	Les secours aux blessés dans les guerres maritimes. (Suite.). F. Rôle spécial des Sociétés dans l'organisation des secours maritimes. a. Secours maritimes le long des côtes. / b. Secours à terre sur les côtes	1905	280		article
16414	40604	90156x1905x83	AMN-1905-282	Les secours aux blessés dans les guerres maritimes. (Suite.). F. Rôle spécial des Sociétés dans l'organisation des secours maritimes. b. Secours à terre sur les côtes. / Hôpitaux à terre	1905	282		article
16415	40605	90156x1905x83	AMN-1905-283	Les secours aux blessés dans les guerres maritimes. (Suite.). F. Rôle spécial des Sociétés dans l'organisation des secours maritimes. b. Secours à terre sur les côtes. Hôpitaux à terre. / c. Évacuations	1905	283		article
16416	40607	90156x1905x83	AMN-1905-285	Les secours aux blessés dans les guerres maritimes. (Suite.). F. Rôle spécial des Sociétés dans l'organisation des secours maritimes. c. Évacuations. / G. Classement des malades et blessés à évacuer	1905	285		article
16417	40608	90156x1905x83	AMN-1905-286	Les secours aux blessés dans les guerres maritimes. (Suite.). G. Classement des malades et blessés à évacuer. / I. Le bâtiment de secours. / I. Construction	1905	286		article
16418	40612	90156x1905x83	AMN-1905-290	Les secours aux blessés dans les guerres maritimes. (Suite.). I. Le bâtiment de secours. I. Construction. / II. Personnel médical	1905	290		article
16419	40613	90156x1905x83	AMN-1905-291	Les secours aux blessés dans les guerres maritimes. (Suite.). I. Le bâtiment de secours. II. Personnel médical. / III. Approvisionnements	1905	291		article
16420	40614	90156x1905x83	AMN-1905-292	Les secours aux blessés dans les guerres maritimes. (Suite.). I. Le bâtiment de secours. III. Approvisionnements. / IV. Personnel secondaire. / Personnel secondaire technique. Infirmiers	1905	292		article
16421	40620	90156x1905x83	AMN-1905-298	Les secours aux blessés dans les guerres maritimes. (Suite.). I. Le bâtiment de secours. / V. Administration	1905	298		article
16424	40625	90156x1905x83	AMN-1905-303	Variétés. / Autorisation à M. le pharmacien en chef de 2e classe Robert de collaborer au Droit médical. [Bernard.]. / Modification des coffres à pansement Pa et Pb. Création d'un coffre de mobilisation Pb2	1905	303		article
16426	40643	90156x1905x83	AMN-1905-321	L'hygiène navale à bord du croiseur cuirassé Marseillaise, par le Dr Valence,	1905	321	 Avant-propos	article
16439	40669	90156x1905x83	AMN-1905-347	Les secours aux blessés dans les guerres maritimes. (Fin.). / II. Utilisation des yachts en temps de guerre	1905	347		article
16440	40672	90156x1905x83	AMN-1905-350	Les secours aux blessés dans les guerres maritimes. (Fin.). II. Utilisation des yachts en temps de guerre. / III. Neutres	1905	350		article
16441	40674	90156x1905x83	AMN-1905-352	Les secours aux blessés dans les guerres maritimes. (Fin.). III. Neutres. / IV. Jurisprudence maritime des combats	1905	352		article
16442	40679	90156x1905x83	AMN-1905-357	Les secours aux blessés dans les guerres maritimes. (Fin.). IV. Jurisprudence maritime des combats. / V. Expéditions lointaines et guerres coloniales	1905	357		article
16452	40717	90156x1905x83	AMN-1905-395	Variétés. Rapport au président de la république, suivi d'un décret portant création de deux classes dans le grade de premier-maître infirmier. [Gaston Thomson.]. / Décret. [Émile Loubet, Gaston Thomson.]	1905	395		article
16454	40723	90156x1905x83	AMN-1905-401	La fièvre bilieuse hémoglobinurique, par le Dr Jules Regnault,	1905	401		article
16458	40751	90156x1905x83	AMN-1905-429	L'hygiène navale à bord du croiseur cuirassé Marseillaise, par le Dr Valence, 	1905	429	 (Suite.). / Hôpital et dépendances. / Salle de bain	article
16469	40797	90156x1905x83	AMN-1905-475	Variétés. Modifications au décret du 15 mai 1903 portant création d'un brevet d'officier interprète. [Émile Loubet, Gaston Thomson.]. / Autorisation à M. le médecin en chef Duchateau de collaborer au traité encyclopédique d'hygiène. [Gaston Thomson.]. / Mission pour l'étude de la tuberculose à l'étranger	1905	475		article
16474	40807	90156x1905x84	AMN-1905-5	Hôpital maritime de Brest. / Tumeur volumineuse de la parotide gauche (adéno-myxo-chondro-sarcome). - Extirpation. - Guérison. Par le Dr Pfihl	1905	5	 / Observation	article
16475	40810	90156x1905x84	AMN-1905-7	Hôpital maritime de Brest. Tumeur volumineuse de la parotide gauche (adéno-myxo-chondro-sarcome). - Extirpation. - Guérison. Par le Dr Pfihl	1905	7	 Observation. / Opération	article
16480	40821	90156x1905x84	AMN-1905-18	L'hygiène navale à bord du croiseur cuirassé Marseillaise, par le Dr Valenge	1905	18	 / Poste des maîtres-mécaniciens	article
16493	40838	90156x1905x84	AMN-1905-35	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros	1905	35	 / I. Étiologie. / 1° L'agent palustre	article
16513	40884	90156x1905x84	AMN-1905-81	L'hygiène et les hôpitaux à Buenos-Ayres, en 1905, par le Dr Duchateau	1905	81		article
16520	40895	90156x1905x84	AMN-1905-92	Le congrès colonial de 1905. Compte rendu, par le Dr J. Regnault	1905	92	 / Conférences	article
16537	40918	90156x1905x84	AMN-1905-115	L'hygiène navale à bord du croiseur cuirassé marseillaise, par le Dr Valence,	1905	115	 (Suite.). / Tranche H	article
16551	40939	90156x1905x84	AMN-1905-136	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 2° L'hôte intermédiaire. / Section A	1905	136		article
16552	40940	90156x1905x84	AMN-1905-137	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 2° L'hôte intermédiaire. Section A. / Section B	1905	137		article
16553	40941	90156x1905x84	AMN-1905-138	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 2° L'hôte intermédiaire. Section B. / Chasse, collection, préparation des moustiques	1905	138		article
16554	40945	90156x1905x84	AMN-1905-142	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 2° L'hôte intermédiaire. Section B. Chasse, collection, préparation des moustiques. / Moeurs des moustiques	1905	142		article
16555	40948	90156x1905x84	AMN-1905-145	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 2° L'hôte intermédiaire. Section B. Moeurs des moustiques. / 3° Les milieux. / A. Climats et saisons. / Chaleur. / a. Sur l'homme	1905	145		article
16556	40950	90156x1905x84	AMN-1905-147	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 3° Les milieux. A. Climats et saisons. Chaleur. a. Sur l'homme. / b. Action sur les moustiques	1905	147		article
16557	40952	90156x1905x84	AMN-1905-149	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 3° Les milieux. A. Climats et saisons. Chaleur. / c. Action sur le parasite	1905	149		article
16558	40953	90156x1905x84	AMN-1905-150	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 3° Les milieux. A. Climats et saisons. Chaleur. c. Action sur le parasite. / d. Distribution géographique du paludisme	1905	150		article
16559	40955	90156x1905x84	AMN-1905-152	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 3° Les milieux. A. Climats et saisons. Chaleur. d. Distribution géographique du paludisme. / Hygrométrie et hyétométrie. / Sur l'homme. / Sur le moustique	1905	152		article
16560	40956	90156x1905x84	AMN-1905-153	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 3° Les milieux. A. Climats et saisons. Hygrométrie et hyétométrie. Sur le moustique. / Sur l'hématozoaire	1905	153		article
16561	40957	90156x1905x84	AMN-1905-154	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros. (Suite.). 3° Les milieux. A. Climats et saisons. Hygrométrie et hyétométrie. Sur l'hématozoaire. / Vents. / Sur l'homme. / Sur l'Anopheles	1905	154		article
16563	40962	90156x1905x84	AMN-1905-161	Aptitude physique pour le service à bord des sous-marins, par le Dr J. Regnault	1905	161		article
16573	41009	90156x1905x84	AMN-1905-208	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros,	1905	208	 (Suite.). / Électricité atmosphérique. / Sur l'homme. / Sur le moustique. / Sur l'hématozoaire. / Le sol	article
16598	41042	90156x1905x84	AMN-1905-241	Plaie pénétrante de l'abdomen avec issue de l'intestin. Fistule stercorale consecutive. - Guérison. / Observation recueillie à l'hôpital maritime de Brest. Par le Dr Pungier,	1905	241	 et le Dr Lafolie..	article
16599	41048	90156x1905x84	AMN-1905-247	Plaie pénétrante de l'abdomen avec issue de l'intestin. Fistule stercorale consecutive. - Guérison. Observation recueillie à l'hôpital maritime de Brest. Par le Dr Pungier,	1905	247	 et le Dr Lafolie... / Deux cas de fracture de la rotule, par le Dr Machenaud..	article
16600	41050	90156x1905x84	AMN-1905-249	Deux cas de fracture de la rotule, par le Dr Machenaud	1905	249	 / Observation I. - Fracture ouverte de la rotule, traitée par le cerclage	article
16603	41054	90156x1905x84	AMN-1905-253	Considérations hygiéniques sur les navires sous-marins, par le Dr C.-M. Belli,	1905	253	 Traduction par le Dr G. Varenne..	article
16604	41060	90156x1905x84	AMN-1905-259	Quelques cas de fluxions articulaires, apyretiques et éphémères, probablement rhumatismales. Par le Dr Brunet	1905	259		article
16606	41068	90156x1905x84	AMN-1905-267	Surrénalité mercurielle chez l'homme. Son importance en pathologie, par le Dr Moulinier	1905	267	 / L'hygiène navale à bord du croiseur cuirassé marseillaise, par le Dr Valence,... (Suite.)	article
16612	41093	90156x1905x84	AMN-1905-292	Variétés. / Tenues des officiers et fonctionnaires des différents corps de la marine	1905	292		article
16613	41095	90156x1905x84	AMN-1905-294	Variétés. / Liste des communications inscrites au congrès international de la tuberculose (Paris, 2-7 octobre 1905)	1905	294		article
16615	41122	90156x1905x84	AMN-1905-321	Étiologie et prophylaxie de la tuberculose dans la marine, par le Dr Auffret	1905	321		article
16627	41169	90156x1905x84	AMN-1905-368	Fonctionnement du service de santé dans les dépôts, par le Dr Lafolie	1905	368		article
16645	41202	90156x1905x84	AMN-1905-401	L'escadre de l'extrême-orient en 1903-1905, par le Dr Abelin	1905	401	 / Considérations sur l'hygiène. / Équipages	article
16655	41234	90156x1905x84	AMN-1905-433	Eau potable à bord du Duguay-Trouin, par le Dr Le Méhauté	1905	433	 / Eau de consommation pour l'équipage	article
16677	41281	90156x1905x84	AMN-1905-476	Variétés. Traitements électriques et radiographiques. [Gaston thomson.]. / Les repas ne sont dus aux médecins et pharmaciens de 3e classe stagiaires à l'école d'application, que pendant la période scolaire. [Gaston Thomson.]. / Repas accordés au personnel du service des hôpitaux. [Gaston Thomson.]	1905	476		article
16682	41290	90156x1906x85	AMN-1906-5	L'escadre de l'Extrême-Orient en 1903-1905, par le Dr Abelin, 	1906	5	 (Suite et fin.)	article
16693	41330	90156x1906x85	AMN-1906-45	Le foyer du marin et du soldat de Toulon, par le Dr J. Regnault, 	1906	45	 / L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros, ... (Suite.). / V. Traitement et prophylaxie	article
16694	41342	90156x1906x85	AMN-1906-57	L'infection palustre et son traitement. Étude pratique, par le Dr H. Gros, 	1906	57	 (Suite.). V. Traitement et prophylaxie. / Traitement symptomatique. / 1° Abaisser la température	article
16701	41366	90156x1906x85	AMN-1906-81	Traumatisme du crâne par arme à feu. Plaie pénétrante de la région temporale droite. Recherche du projectile dans le cerveau. - Guérison. Par les Drs Porquier et Avérous, 	1906	81	 [Dr Gouzien]	article
16703	41377	90156x1906x85	AMN-1906-92	Études sur la tuberculose dans les milieux maritimes en Allemagne, par le Dr A.-C. Tartarin, 	1906	92	 I. Marine de l'État. / Mesures prophylactiques	article
16723	41425	90156x1906x85	AMN-1906-140	Notes médicales sur les localités visitées pendant la campagne du Duguay-Trouin, spécialement la Havane et Copenhague (1904-1905), par le Dr le Méhauté, 	1906	140	 / Éradication de la fièvre jaune à La Havane	article
16730	41441	90156x1906x85	AMN-1906-156	Variétés. Solde attribuée au pharmacien de la marine en service à Saïgon. / Prix Blache en 1905. / Décision ministérielle relative au port de l'uniforme des officiers du réserve	1906	156		article
16732	41446	90156x1906x85	AMN-1906-161	Notes médicales sur les localités visitées pendant la campagne du Duguay-Trouin, spécialement la Havane et Copenhague (1904-1905), par le Dr Le Méhauté, 	1906	161	 (Suite et fin.)	article
16739	41494	90156x1906x85	AMN-1906-209	"La Canonnière ""Le Capricorne"" dans l'Océan Indien en 1904-1905, par le Dr Gloaguen, "	1906	209	 / Paludisme	article
16748	41519	90156x1906x85	AMN-1906-234	Variétés. Matériel médical à délivrer aux infirmeries des stations des sous-marins. [Gaston Thomson]. / Dispositions relatives aux indemnités de déplacement attribuées aux officiers des différents corps de la marine	1906	234		article
16750	41526	90156x1906x85	AMN-1906-241	Quelques considérations sur une épidémie de dengue à bord du Kersaint (Saïgon, juillet-août-septembre 1905), par le Dr Cazamian, 	1906	241		article
16753	41548	90156x1906x85	AMN-1906-263	La tuberculose chez les marins du commerce en France, par le Dr Tartarin, 	1906	263		article
16755	41564	90156x1906x85	AMN-1906-279	La guerre navale russo-japonaise en 1904-1905, par Schigemichi Suzuki, 	1906	279	 Traduction et analyse par le Dr Thémoin, ... / Première partie. Traitement des blessés à bord	article
16764	41582	90156x1906x85	AMN-1906-297	Le choléra latent chez les pèlerins revenant de la Mecque	1906	297		article
16765	41588	90156x1906x85	AMN-1906-303	Le choléra latent chez les pèlerins revenant de la Mecque. / La fièvre de Malte	1906	303		article
